id	name	length	belongsGroup	isSample	isType
10924	D18-gDNA-s3012.g4642	670	4	1	8
10925	D18-gDNA-s3012.g4643	204	4	1	8
10926	D18-gDNA-s3012.g4644	100	4	1	8
10927	D18-gDNA-s3012.g4645	187	4	1	8
10928	D18-gDNA-s3012.g4646	1506	4	1	8
10929	D18-gDNA-s3013.g4647	1196	4	1	8
10930	D18-gDNA-s3014.g4648	1781	4	1	8
10931	D18-gDNA-s3015.g4649	1206	4	1	8
10932	D18-gDNA-s3015.g4650	1785	4	1	8
10933	D18-gDNA-s3015.g4651	650	4	1	8
10934	D18-gDNA-s3015.g4652	973	4	1	8
10935	D18-gDNA-s3017.g4653	972	4	1	8
10936	D18-gDNA-s3018.g4654	289	4	1	8
10937	D18-gDNA-s3018.g4655	675	4	1	8
10938	D18-gDNA-s3018.g4656	219	4	1	8
10939	D18-gDNA-s3018.g4657	333	4	1	8
10940	D18-gDNA-s3018.g4658	513	4	1	8
10941	D18-gDNA-s3018.g4659	1140	4	1	8
10942	D18-gDNA-s3018.g4660	507	4	1	8
10943	D18-gDNA-s3018.g4661	734	4	1	8
10944	D18-gDNA-s3019.g4662	313	4	1	8
10945	D18-gDNA-s3021.g4663	103	4	1	8
10946	D18-gDNA-s3024.g4665	1470	4	1	8
10947	D18-gDNA-s3025.g4667	360	4	1	8
10948	D18-gDNA-s3026.g4668	1117	4	1	8
10949	D18-gDNA-s3027.g4670	252	4	1	8
10950	D18-gDNA-s3028.g4671	105	4	1	8
10951	D18-gDNA-s3028.g4672	224	4	1	8
10952	D18-gDNA-s3028.g4673	181	4	1	8
10953	D18-gDNA-s3028.g4674	489	4	1	8
10954	D18-gDNA-s3028.g4675	186	4	1	8
10955	D18-gDNA-s3028.g4676	667	4	1	8
10956	D18-gDNA-s3029.g4677	394	4	1	8
10957	D18-gDNA-s3030.g4679	423	4	1	8
10958	D18-gDNA-s3030.g4680	1293	4	1	8
10959	D18-gDNA-s3030.g4681	309	4	1	8
10960	D18-gDNA-s3031.g4683	262	4	1	8
10961	D18-gDNA-s3031.g4684	562	4	1	8
10962	D18-gDNA-s3031.g4685	264	4	1	8
10963	D18-gDNA-s3031.g4686	417	4	1	8
10964	D18-gDNA-s3031.g4687	865	4	1	8
10965	D18-gDNA-s3031.g4688	598	4	1	8
10966	D18-gDNA-s3033.g4689	905	4	1	8
10967	D18-gDNA-s3034.g4690	888	4	1	8
10968	D18-gDNA-s3034.g4691	1238	4	1	8
10969	D18-gDNA-s3035.g4692	1521	4	1	8
10970	D18-gDNA-s3037.g4693	450	4	1	8
10971	D18-gDNA-s3038.g4694	785	4	1	8
10972	D18-gDNA-s3038.g4695	632	4	1	8
10973	D18-gDNA-s3038.g4696	280	4	1	8
10974	D18-gDNA-s3038.g4697	530	4	1	8
10975	D18-gDNA-s3039.g4698	150	4	1	8
10976	D18-gDNA-s3040.g4699	373	4	1	8
10977	D18-gDNA-s3042.g4700	503	4	1	8
10978	D18-gDNA-s3043.g4701	893	4	1	8
10979	D18-gDNA-s3044.g4702	882	4	1	8
10980	D18-gDNA-s3045.g4703	296	4	1	8
10981	D18-gDNA-s3045.g4704	262	4	1	8
10982	D18-gDNA-s3046.g4705	1525	4	1	8
10983	D18-gDNA-s3046.g4706	1752	4	1	8
10984	D18-gDNA-s3046.g4707	231	4	1	8
10985	D18-gDNA-s3046.g4708	2457	4	1	8
10986	D18-gDNA-s3046.g4709	295	4	1	8
10987	D18-gDNA-s3048.g4710	523	4	1	8
10988	D18-gDNA-s3048.g4711	108	4	1	8
10989	D18-gDNA-s3048.g4712	345	4	1	8
10990	D18-gDNA-s3048.g4713	1381	4	1	8
10991	D18-gDNA-s3048.g4714	514	4	1	8
10992	D18-gDNA-s3048.g4715	1418	4	1	8
10993	D18-gDNA-s3049.g4716	964	4	1	8
10994	D18-gDNA-s3049.g4717	249	4	1	8
10995	D18-gDNA-s3051.g4718	117	4	1	8
10996	D18-gDNA-s3052.g4719	276	4	1	8
10997	D18-gDNA-s3052.g4720	157	4	1	8
10998	D18-gDNA-s3053.g4721	515	4	1	8
10999	D18-gDNA-s3054.g4722	904	4	1	8
11000	D18-gDNA-s3056.g4723	1909	4	1	8
11001	D18-gDNA-s3058.g4724	851	4	1	8
11002	D18-gDNA-s3058.g4725	703	4	1	8
11003	D18-gDNA-s3059.g4727	1114	4	1	8
11004	D18-gDNA-s3060.g4728	928	4	1	8
11005	D18-gDNA-s3062.g4729	616	4	1	8
11006	D18-gDNA-s3062.g4730	404	4	1	8
11007	D18-gDNA-s3062.g4731	398	4	1	8
11008	D18-gDNA-s3063.g4732	663	4	1	8
11009	D18-gDNA-s3063.g4733	458	4	1	8
11010	D18-gDNA-s3064.g4734	172	4	1	8
11011	D18-gDNA-s3064.g4735	298	4	1	8
11012	D18-gDNA-s3067.g4737	845	4	1	8
11013	D18-gDNA-s3069.g4738	139	4	1	8
11014	D18-gDNA-s3069.g4739	143	4	1	8
11015	D18-gDNA-s3069.g4740	402	4	1	8
11016	D18-gDNA-s3071.g4742	491	4	1	8
11017	D18-gDNA-s3071.g4743	324	4	1	8
11018	D18-gDNA-s3072.g4744	799	4	1	8
11019	D18-gDNA-s3074.g4745	1654	4	1	8
11020	D18-gDNA-s3075.g4746	1166	4	1	8
11021	D18-gDNA-s3075.g4747	319	4	1	8
11022	D18-gDNA-s3075.g4748	1431	4	1	8
11023	D18-gDNA-s3076.g4749	243	4	1	8
11024	D18-gDNA-s3076.g4750	1936	4	1	8
11025	D18-gDNA-s3076.g4751	285	4	1	8
11026	D18-gDNA-s3076.g4752	141	4	1	8
11027	D18-gDNA-s3076.g4753	2162	4	1	8
11028	D18-gDNA-s3076.g4754	1003	4	1	8
11029	D18-gDNA-s3077.g4755	529	4	1	8
11030	D18-gDNA-s3077.g4756	745	4	1	8
11031	D18-gDNA-s3077.g4757	229	4	1	8
11032	D18-gDNA-s3078.g4758	163	4	1	8
11033	D18-gDNA-s3078.g4759	129	4	1	8
11034	D18-gDNA-s3079.g4761	371	4	1	8
11035	D18-gDNA-s3080.g4762	157	4	1	8
11036	D18-gDNA-s3080.g4763	192	4	1	8
11037	D18-gDNA-s3081.g4764	784	4	1	8
11038	D18-gDNA-s3081.g4765	816	4	1	8
11039	D18-gDNA-s3081.g4766	113	4	1	8
11040	D18-gDNA-s3082.g4767	443	4	1	8
11041	D18-gDNA-s3082.g4768	1247	4	1	8
11042	D18-gDNA-s3083.g4769	425	4	1	8
11043	D18-gDNA-s3085.g4770	658	4	1	8
11044	D18-gDNA-s3086.g4771	637	4	1	8
11045	D18-gDNA-s3087.g4772	1330	4	1	8
11046	D18-gDNA-s3087.g4773	1198	4	1	8
11047	D18-gDNA-s3090.g4774	126	4	1	8
11048	D18-gDNA-s3090.g4775	135	4	1	8
11049	D18-gDNA-s3091.g4776	969	4	1	8
11050	D18-gDNA-s3091.g4777	110	4	1	8
11051	D18-gDNA-s3091.g4778	727	4	1	8
11052	D18-gDNA-s3092.g4779	295	4	1	8
11053	D18-gDNA-s3092.g4780	1005	4	1	8
11054	D18-gDNA-s3092.g4781	255	4	1	8
11055	D18-gDNA-s3092.g4782	1028	4	1	8
11056	D18-gDNA-s3092.g4783	862	4	1	8
11057	D18-gDNA-s3093.g4784	171	4	1	8
11058	D18-gDNA-s3094.g4785	914	4	1	8
11059	D18-gDNA-s3094.g4786	152	4	1	8
11060	D18-gDNA-s3096.g4787	368	4	1	8
11061	D18-gDNA-s3096.g4788	712	4	1	8
11062	D18-gDNA-s3096.g4789	356	4	1	8
11063	D18-gDNA-s3097.g4790	291	4	1	8
11064	D18-gDNA-s3097.g4791	792	4	1	8
11065	D18-gDNA-s3098.g4792	791	4	1	8
11066	D18-gDNA-s3100.g4793	383	4	1	8
11067	D18-gDNA-s3101.g4794	571	4	1	8
11068	D18-gDNA-s3101.g4795	401	4	1	8
11069	D18-gDNA-s3101.g4796	184	4	1	8
11070	D18-gDNA-s3101.g4797	629	4	1	8
11071	D18-gDNA-s3102.g4798	1216	4	1	8
11072	D18-gDNA-s3103.g4799	183	4	1	8
11073	D18-gDNA-s3104.g4800	152	4	1	8
11074	D18-gDNA-s3104.g4801	571	4	1	8
11075	D18-gDNA-s3105.g4802	373	4	1	8
11076	D18-gDNA-s3107.g4803	1933	4	1	8
11077	D18-gDNA-s3108.g4804	110	4	1	8
11078	D18-gDNA-s3108.g4805	469	4	1	8
11079	D18-gDNA-s3108.g4806	841	4	1	8
11080	D18-gDNA-s3110.g4807	580	4	1	8
11081	D18-gDNA-s3110.g4808	150	4	1	8
11082	D18-gDNA-s3111.g4809	219	4	1	8
11083	D18-gDNA-s3111.g4810	1472	4	1	8
11084	D18-gDNA-s3112.g4811	400	4	1	8
11085	D18-gDNA-s3113.g4812	156	4	1	8
11086	D18-gDNA-s3114.g4813	123	4	1	8
11087	D18-gDNA-s3114.g4814	851	4	1	8
11088	D18-gDNA-s3115.g4815	607	4	1	8
11089	D18-gDNA-s3118.g4818	254	4	1	8
11090	D18-gDNA-s3118.g4819	402	4	1	8
11091	D18-gDNA-s3118.g4820	131	4	1	8
11092	D18-gDNA-s3119.g4821	728	4	1	8
11093	D18-gDNA-s3120.g4822	823	4	1	8
11094	D18-gDNA-s3120.g4823	296	4	1	8
11095	D18-gDNA-s3122.g4824	269	4	1	8
11096	D18-gDNA-s3123.g4825	1105	4	1	8
11097	D18-gDNA-s3124.g4826	213	4	1	8
11098	D18-gDNA-s3124.g4827	188	4	1	8
11099	D18-gDNA-s3126.g4828	910	4	1	8
11100	D18-gDNA-s3126.g4829	142	4	1	8
11101	D18-gDNA-s3128.g4830	173	4	1	8
11102	D18-gDNA-s3128.g4831	242	4	1	8
11103	D18-gDNA-s3129.g4832	2017	4	1	8
11104	D18-gDNA-s3131.g4834	946	4	1	8
11105	D18-gDNA-s3131.g4835	355	4	1	8
11106	D18-gDNA-s3132.g4836	309	4	1	8
11107	D18-gDNA-s3134.g4838	831	4	1	8
11108	D18-gDNA-s3135.g4839	161	4	1	8
11109	D18-gDNA-s3136.g4840	404	4	1	8
11110	D18-gDNA-s3137.g4841	1290	4	1	8
11111	D18-gDNA-s3139.g4843	299	4	1	8
11112	D18-gDNA-s3139.g4844	989	4	1	8
11113	D18-gDNA-s3140.g4845	545	4	1	8
11114	D18-gDNA-s3140.g4846	290	4	1	8
11115	D18-gDNA-s3141.g4847	907	4	1	8
11116	D18-gDNA-s3141.g4848	120	4	1	8
11117	D18-gDNA-s3141.g4849	536	4	1	8
11118	D18-gDNA-s3142.g4850	341	4	1	8
11119	D18-gDNA-s3142.g4851	223	4	1	8
11120	D18-gDNA-s3144.g4852	328	4	1	8
11121	D18-gDNA-s3144.g4853	285	4	1	8
11122	D18-gDNA-s3145.g4854	900	4	1	8
11123	D18-gDNA-s3146.g4855	242	4	1	8
11124	D18-gDNA-s3148.g4856	451	4	1	8
11125	D18-gDNA-s3148.g4857	143	4	1	8
11126	D18-gDNA-s3148.g4858	1268	4	1	8
11127	D18-gDNA-s3151.g4859	161	4	1	8
11128	D18-gDNA-s3151.g4860	196	4	1	8
11129	D18-gDNA-s3152.g4861	570	4	1	8
11130	D18-gDNA-s3153.g4862	826	4	1	8
11131	D18-gDNA-s3153.g4863	198	4	1	8
11132	D18-gDNA-s3155.g4865	1150	4	1	8
11133	D18-gDNA-s3156.g4866	271	4	1	8
11134	D18-gDNA-s3157.g4867	1478	4	1	8
11135	D18-gDNA-s3158.g4869	701	4	1	8
11136	D18-gDNA-s3159.g4870	712	4	1	8
11137	D18-gDNA-s3159.g4871	232	4	1	8
11138	D18-gDNA-s3159.g4872	760	4	1	8
11139	D18-gDNA-s3159.g4873	425	4	1	8
11140	D18-gDNA-s3159.g4874	285	4	1	8
11141	D18-gDNA-s3159.g4875	145	4	1	8
11142	D18-gDNA-s3159.g4876	175	4	1	8
11143	D18-gDNA-s3159.g4877	1297	4	1	8
11144	D18-gDNA-s3159.g4878	323	4	1	8
11145	D18-gDNA-s3160.g4879	455	4	1	8
11146	D18-gDNA-s3161.g4880	388	4	1	8
11147	D18-gDNA-s3161.g4881	362	4	1	8
11148	D18-gDNA-s3162.g4882	516	4	1	8
11149	D18-gDNA-s3162.g4883	106	4	1	8
11150	D18-gDNA-s3162.g4884	140	4	1	8
11151	D18-gDNA-s3162.g4885	1017	4	1	8
11152	D18-gDNA-s3162.g4886	241	4	1	8
11153	D18-gDNA-s3163.g4887	685	4	1	8
11154	D18-gDNA-s3164.g4888	1085	4	1	8
11155	D18-gDNA-s3165.g4889	1473	4	1	8
11156	D18-gDNA-s3167.g4890	641	4	1	8
11157	D18-gDNA-s3167.g4891	210	4	1	8
11158	D18-gDNA-s3168.g4892	206	4	1	8
11159	D18-gDNA-s3168.g4893	174	4	1	8
11160	D18-gDNA-s3168.g4894	250	4	1	8
11161	D18-gDNA-s3169.g4895	914	4	1	8
11162	D18-gDNA-s3170.g4896	299	4	1	8
11163	D18-gDNA-s3170.g4897	638	4	1	8
11164	D18-gDNA-s3171.g4898	307	4	1	8
11165	D18-gDNA-s3173.g4899	343	4	1	8
11166	D18-gDNA-s3174.g4900	420	4	1	8
11167	D18-gDNA-s3174.g4901	299	4	1	8
11168	D18-gDNA-s3175.g4902	595	4	1	8
11169	D18-gDNA-s3175.g4903	188	4	1	8
11170	D18-gDNA-s3175.g4904	1059	4	1	8
11171	D18-gDNA-s3175.g4905	1102	4	1	8
11172	D18-gDNA-s3175.g4906	1670	4	1	8
11173	D18-gDNA-s3178.g4907	909	4	1	8
11174	D18-gDNA-s3180.g4908	275	4	1	8
11175	D18-gDNA-s3181.g4909	1503	4	1	8
11176	D18-gDNA-s3181.g4910	202	4	1	8
11177	D18-gDNA-s3183.g4911	934	4	1	8
11178	D18-gDNA-s3183.g4912	2075	4	1	8
11179	D18-gDNA-s3184.g4914	441	4	1	8
11180	D18-gDNA-s3184.g4915	351	4	1	8
11181	D18-gDNA-s3185.g4916	217	4	1	8
11182	D18-gDNA-s3188.g4917	593	4	1	8
11183	D18-gDNA-s3188.g4918	434	4	1	8
11184	D18-gDNA-s3188.g4919	1088	4	1	8
11185	D18-gDNA-s3188.g4921	1808	4	1	8
11186	D18-gDNA-s3190.g4922	277	4	1	8
11187	D18-gDNA-s3191.g4923	473	4	1	8
11188	D18-gDNA-s3192.g4924	177	4	1	8
11189	D18-gDNA-s3192.g4925	787	4	1	8
11190	D18-gDNA-s3192.g4926	449	4	1	8
11191	D18-gDNA-s3192.g4927	239	4	1	8
11192	D18-gDNA-s3193.g4928	1514	4	1	8
11193	D18-gDNA-s3194.g4929	1031	4	1	8
11194	D18-gDNA-s3195.g4930	472	4	1	8
11195	D18-gDNA-s3195.g4931	181	4	1	8
11196	D18-gDNA-s3197.g4932	496	4	1	8
11197	D18-gDNA-s3197.g4933	149	4	1	8
11198	D18-gDNA-s3197.g4934	1093	4	1	8
11199	D18-gDNA-s3198.g4935	228	4	1	8
11200	D18-gDNA-s3198.g4936	886	4	1	8
11201	D18-gDNA-s3198.g4937	407	4	1	8
11202	D18-gDNA-s3198.g4938	620	4	1	8
11203	D18-gDNA-s3199.g4939	455	4	1	8
11204	D18-gDNA-s3199.g4940	112	4	1	8
11205	D18-gDNA-s3201.g4941	946	4	1	8
11206	D18-gDNA-s3202.g4943	405	4	1	8
11207	D18-gDNA-s3202.g4944	499	4	1	8
11208	D18-gDNA-s3203.g4945	249	4	1	8
11209	D18-gDNA-s3203.g4947	678	4	1	8
11210	D18-gDNA-s3204.g4949	1143	4	1	8
11211	D18-gDNA-s3205.g4950	179	4	1	8
11212	D18-gDNA-s3206.g4951	319	4	1	8
11213	D18-gDNA-s3206.g4952	111	4	1	8
11214	D18-gDNA-s3207.g4953	132	4	1	8
11215	D18-gDNA-s3207.g4954	612	4	1	8
11216	D18-gDNA-s3207.g4955	137	4	1	8
11217	D18-gDNA-s3207.g4956	208	4	1	8
11218	D18-gDNA-s3208.g4957	455	4	1	8
11219	D18-gDNA-s3208.g4958	856	4	1	8
11220	D18-gDNA-s3208.g4959	111	4	1	8
11221	D18-gDNA-s3208.g4960	190	4	1	8
11222	D18-gDNA-s3209.g4962	1261	4	1	8
11223	D18-gDNA-s3209.g4963	343	4	1	8
11224	D18-gDNA-s3209.g4964	1076	4	1	8
11225	D18-gDNA-s3212.g4965	415	4	1	8
11226	D18-gDNA-s3214.g4967	310	4	1	8
11227	D18-gDNA-s3214.g4968	442	4	1	8
11228	D18-gDNA-s3214.g4969	234	4	1	8
11229	D18-gDNA-s3214.g4971	124	4	1	8
11230	D18-gDNA-s3215.g4972	319	4	1	8
11231	D18-gDNA-s3218.g4974	1799	4	1	8
11232	D18-gDNA-s3218.g4975	636	4	1	8
11233	D18-gDNA-s3219.g4976	868	4	1	8
11234	D18-gDNA-s3220.g4977	189	4	1	8
11235	D18-gDNA-s3220.g4978	209	4	1	8
11236	D18-gDNA-s3220.g4979	815	4	1	8
11237	D18-gDNA-s3224.g4981	191	4	1	8
11238	D18-gDNA-s3224.g4982	336	4	1	8
11239	D18-gDNA-s3225.g4985	1956	4	1	8
11240	D18-gDNA-s3225.g4986	140	4	1	8
11241	D18-gDNA-s3225.g4987	1262	4	1	8
11242	D18-gDNA-s3225.g4988	429	4	1	8
11243	D18-gDNA-s3226.g4990	180	4	1	8
11244	D18-gDNA-s3227.g4991	563	4	1	8
11245	D18-gDNA-s3227.g4992	200	4	1	8
11246	D18-gDNA-s3228.g4993	547	4	1	8
11247	D18-gDNA-s3228.g4994	470	4	1	8
11248	D18-gDNA-s3229.g4995	1416	4	1	8
11249	D18-gDNA-s3230.g4996	278	4	1	8
11250	D18-gDNA-s3230.g4997	357	4	1	8
11251	D18-gDNA-s3231.g4998	1222	4	1	8
11252	D18-gDNA-s3231.g4999	952	4	1	8
11253	D18-gDNA-s3232.g5001	272	4	1	8
11254	D18-gDNA-s3234.g5002	149	4	1	8
11255	D18-gDNA-s3235.g5003	510	4	1	8
11256	D18-gDNA-s3236.g5004	206	4	1	8
11257	D18-gDNA-s3237.g5005	220	4	1	8
11258	D18-gDNA-s3238.g5006	212	4	1	8
11259	D18-gDNA-s3238.g5007	326	4	1	8
11260	D18-gDNA-s3239.g5008	451	4	1	8
11261	D18-gDNA-s3240.g5009	243	4	1	8
11262	D18-gDNA-s3240.g5010	2265	4	1	8
11263	D18-gDNA-s3241.g5011	276	4	1	8
11264	D18-gDNA-s3241.g5012	1585	4	1	8
11265	D18-gDNA-s3242.g5013	1052	4	1	8
11266	D18-gDNA-s3244.g5014	1689	4	1	8
11267	D18-gDNA-s3245.g5015	1394	4	1	8
11268	D18-gDNA-s3245.g5016	455	4	1	8
11269	D18-gDNA-s3245.g5017	254	4	1	8
11270	D18-gDNA-s3245.g5018	103	4	1	8
11271	D18-gDNA-s3245.g5019	780	4	1	8
11272	D18-gDNA-s3245.g5020	384	4	1	8
11273	D18-gDNA-s3245.g5021	1719	4	1	8
11274	D18-gDNA-s3246.g5022	739	4	1	8
11275	D18-gDNA-s3246.g5023	325	4	1	8
11276	D18-gDNA-s3247.g5024	881	4	1	8
11277	D18-gDNA-s3249.g5025	389	4	1	8
11278	D18-gDNA-s3249.g5027	135	4	1	8
11279	D18-gDNA-s3249.g5028	218	4	1	8
11280	D18-gDNA-s3249.g5029	239	4	1	8
11281	D18-gDNA-s3251.g5030	492	4	1	8
11282	D18-gDNA-s3252.g5031	458	4	1	8
11283	D18-gDNA-s3252.g5032	899	4	1	8
11284	D18-gDNA-s3252.g5033	1168	4	1	8
11285	D18-gDNA-s3253.g5034	126	4	1	8
11286	D18-gDNA-s3254.g5035	809	4	1	8
11287	D18-gDNA-s3254.g5036	402	4	1	8
11288	D18-gDNA-s3255.g5037	1115	4	1	8
11289	D18-gDNA-s3256.g5038	110	4	1	8
11290	D18-gDNA-s3256.g5039	400	4	1	8
11291	D18-gDNA-s3257.g5040	817	4	1	8
11292	D18-gDNA-s3258.g5041	454	4	1	8
11293	D18-gDNA-s3259.g5042	271	4	1	8
11294	D18-gDNA-s3259.g5043	301	4	1	8
11295	D18-gDNA-s3260.g5044	476	4	1	8
11296	D18-gDNA-s3260.g5045	196	4	1	8
11297	D18-gDNA-s3260.g5046	502	4	1	8
11298	D18-gDNA-s3260.g5047	141	4	1	8
11299	D18-gDNA-s3260.g5048	355	4	1	8
11300	D18-gDNA-s3260.g5049	1403	4	1	8
11301	D18-gDNA-s3261.g5050	710	4	1	8
11302	D18-gDNA-s3261.g5051	1711	4	1	8
11303	D18-gDNA-s3262.g5052	638	4	1	8
11304	D18-gDNA-s3263.g5054	1427	4	1	8
11305	D18-gDNA-s3264.g5055	158	4	1	8
11306	D18-gDNA-s3264.g5056	399	4	1	8
11307	D18-gDNA-s3264.g5057	377	4	1	8
11308	D18-gDNA-s3265.g5058	400	4	1	8
11309	D18-gDNA-s3265.g5059	606	4	1	8
11310	D18-gDNA-s3265.g5060	506	4	1	8
11311	D18-gDNA-s3265.g5061	135	4	1	8
11312	D18-gDNA-s3265.g5062	1043	4	1	8
11313	D18-gDNA-s3266.g5063	113	4	1	8
11314	D18-gDNA-s3267.g5064	669	4	1	8
11315	D18-gDNA-s3268.g5066	305	4	1	8
11316	D18-gDNA-s3268.g5067	197	4	1	8
11317	D18-gDNA-s3268.g5068	401	4	1	8
11318	D18-gDNA-s3268.g5069	946	4	1	8
11319	D18-gDNA-s3268.g5070	233	4	1	8
11320	D18-gDNA-s3269.g5071	2089	4	1	8
11321	D18-gDNA-s3269.g5072	207	4	1	8
11322	D18-gDNA-s3270.g5073	119	4	1	8
11323	D18-gDNA-s3271.g5074	623	4	1	8
11324	D18-gDNA-s3272.g5075	168	4	1	8
11325	D18-gDNA-s3272.g5076	355	4	1	8
11326	D18-gDNA-s3273.g5078	307	4	1	8
11327	D18-gDNA-s3274.g5079	334	4	1	8
11328	D18-gDNA-s3274.g5080	121	4	1	8
11329	D18-gDNA-s3275.g5082	136	4	1	8
11330	D18-gDNA-s3276.g5083	1028	4	1	8
11331	D18-gDNA-s3277.g5084	373	4	1	8
11332	D18-gDNA-s3277.g5085	646	4	1	8
11333	D18-gDNA-s3278.g5086	145	4	1	8
11334	D18-gDNA-s3278.g5087	451	4	1	8
11335	D18-gDNA-s3279.g5088	194	4	1	8
11336	D18-gDNA-s3282.g5089	470	4	1	8
11337	D18-gDNA-s3282.g5090	1010	4	1	8
11338	D18-gDNA-s3283.g5092	176	4	1	8
11339	D18-gDNA-s3284.g5093	801	4	1	8
11340	D18-gDNA-s3285.g5094	1058	4	1	8
11341	D18-gDNA-s3286.g5095	1657	4	1	8
11342	D18-gDNA-s3286.g5096	239	4	1	8
11343	D18-gDNA-s3286.g5097	947	4	1	8
11344	D18-gDNA-s3287.g5098	328	4	1	8
11345	D18-gDNA-s3289.g5099	278	4	1	8
11346	D18-gDNA-s3289.g5100	395	4	1	8
11347	D18-gDNA-s3290.g5101	732	4	1	8
11348	D18-gDNA-s3291.g5102	105	4	1	8
11349	D18-gDNA-s3291.g5103	376	4	1	8
11350	D18-gDNA-s3291.g5104	1609	4	1	8
11351	D18-gDNA-s3292.g5105	271	4	1	8
11352	D18-gDNA-s3292.g5106	225	4	1	8
11353	D18-gDNA-s3293.g5107	206	4	1	8
11354	D18-gDNA-s3294.g5108	932	4	1	8
11355	D18-gDNA-s3294.g5109	203	4	1	8
11356	D18-gDNA-s3295.g5110	1523	4	1	8
11357	D18-gDNA-s3295.g5111	329	4	1	8
11358	D18-gDNA-s3296.g5112	203	4	1	8
11359	D18-gDNA-s3298.g5113	259	4	1	8
11360	D18-gDNA-s3298.g5114	828	4	1	8
11361	D18-gDNA-s3298.g5115	144	4	1	8
11362	D18-gDNA-s3298.g5116	126	4	1	8
11363	D18-gDNA-s3298.g5117	149	4	1	8
11364	D18-gDNA-s3299.g5118	804	4	1	8
11365	D18-gDNA-s3300.g5119	1091	4	1	8
11366	D18-gDNA-s3300.g5120	346	4	1	8
11367	D18-gDNA-s3301.g5123	235	4	1	8
11368	D18-gDNA-s3301.g5124	1407	4	1	8
11369	D18-gDNA-s3302.g5125	823	4	1	8
11370	D18-gDNA-s3302.g5126	160	4	1	8
11371	D18-gDNA-s3302.g5127	207	4	1	8
11372	D18-gDNA-s3303.g5128	313	4	1	8
11373	D18-gDNA-s3303.g5129	538	4	1	8
11374	D18-gDNA-s3304.g5130	307	4	1	8
11375	D18-gDNA-s3305.g5131	452	4	1	8
11376	D18-gDNA-s3305.g5132	115	4	1	8
11377	D18-gDNA-s3306.g5134	772	4	1	8
11378	D18-gDNA-s3307.g5135	313	4	1	8
11379	D18-gDNA-s3307.g5136	108	4	1	8
11380	D18-gDNA-s3307.g5137	111	4	1	8
11381	D18-gDNA-s3309.g5138	328	4	1	8
11382	D18-gDNA-s3310.g5139	678	4	1	8
11383	D18-gDNA-s3310.g5140	1634	4	1	8
11384	D18-gDNA-s3311.g5141	1743	4	1	8
11385	D18-gDNA-s3312.g5142	685	4	1	8
11386	D18-gDNA-s3312.g5143	205	4	1	8
11387	D18-gDNA-s3312.g5144	1013	4	1	8
11388	D18-gDNA-s3314.g5145	993	4	1	8
11389	D18-gDNA-s3314.g5146	193	4	1	8
11390	D18-gDNA-s3315.g5147	325	4	1	8
11391	D18-gDNA-s3315.g5148	378	4	1	8
11392	D18-gDNA-s3317.g5149	623	4	1	8
11393	D18-gDNA-s3318.g5150	195	4	1	8
11394	D18-gDNA-s3319.g5151	569	4	1	8
11395	D18-gDNA-s3319.g5152	1099	4	1	8
11396	D18-gDNA-s3319.g5153	698	4	1	8
11397	D18-gDNA-s3319.g5154	115	4	1	8
11398	D18-gDNA-s3319.g5155	587	4	1	8
11399	D18-gDNA-s3319.g5156	333	4	1	8
11400	D18-gDNA-s3320.g5157	190	4	1	8
11401	D18-gDNA-s3320.g5158	126	4	1	8
11402	D18-gDNA-s3321.g5159	1939	4	1	8
11403	D18-gDNA-s3322.g5160	219	4	1	8
11404	D18-gDNA-s3322.g5161	160	4	1	8
11405	D18-gDNA-s3322.g5162	325	4	1	8
11406	D18-gDNA-s3322.g5163	165	4	1	8
11407	D18-gDNA-s3322.g5164	363	4	1	8
11408	D18-gDNA-s3322.g5165	1129	4	1	8
11409	D18-gDNA-s3323.g5166	934	4	1	8
11410	D18-gDNA-s3326.g5167	1094	4	1	8
11411	D18-gDNA-s3327.g5168	1172	4	1	8
11412	D18-gDNA-s3328.g5169	148	4	1	8
11413	D18-gDNA-s3329.g5170	328	4	1	8
11414	D18-gDNA-s3331.g5171	955	4	1	8
11415	D18-gDNA-s3333.g5173	542	4	1	8
11416	D18-gDNA-s3333.g5174	344	4	1	8
11417	D18-gDNA-s3335.g5175	921	4	1	8
11418	D18-gDNA-s3335.g5176	229	4	1	8
11419	D18-gDNA-s3336.g5177	769	4	1	8
11420	D18-gDNA-s3336.g5179	708	4	1	8
11421	D18-gDNA-s3337.g5180	1044	4	1	8
11422	D18-gDNA-s3338.g5181	176	4	1	8
11423	D18-gDNA-s3338.g5182	570	4	1	8
11424	D18-gDNA-s3338.g5183	663	4	1	8
11425	D18-gDNA-s3339.g5184	929	4	1	8
11426	D18-gDNA-s3340.g5185	926	4	1	8
11427	D18-gDNA-s3341.g5186	542	4	1	8
11428	D18-gDNA-s3341.g5187	704	4	1	8
11429	D18-gDNA-s3341.g5188	1149	4	1	8
11430	D18-gDNA-s3341.g5189	860	4	1	8
11431	D18-gDNA-s3341.g5190	1926	4	1	8
11432	D18-gDNA-s3341.g5191	148	4	1	8
11433	D18-gDNA-s3343.g5192	1024	4	1	8
11434	D18-gDNA-s3346.g5193	220	4	1	8
11435	D18-gDNA-s3346.g5194	927	4	1	8
11436	D18-gDNA-s3346.g5195	271	4	1	8
11437	D18-gDNA-s3347.g5196	305	4	1	8
